booking_id,customer_id,source,status,checkin,checkout,oyo_rooms,hotel_id,amount,discount,date
355,189468,1,2,1/17/2017,1/19/2017,1,93,4417,935,1/9/2017
356,2827,4,2,2/8/2017,2/10/2017,1,93,4157,880,1/25/2017
357,119314,3,3,1/16/2017,1/17/2017,1,92,2404,508,1/12/2017
358,38803,4,2,1/9/2017,1/13/2017,1,92,10395,2639,1/6/2017
359,92904,3,3,1/11/2017,1/12/2017,1,92,3054,646,1/5/2017
360,153421,0,4,1/12/2017,1/14/2017,1,205,5977,1315,1/9/2017
361,92904,3,2,1/11/2017,1/12/2017,1,205,2924,618,1/11/2017
362,153421,0,4,1/11/2017,1/12/2017,1,205,2501,656,1/9/2017
363,92904,3,2,1/10/2017,1/11/2017,1,205,2599,550,1/5/2017
364,65796,4,2,1/9/2017,1/10/2017,1,205,2274,578,1/9/2017
365,65796,0,2,1/7/2017,1/8/2017,1,205,2274,501,1/7/2017
366,65796,4,2,1/8/2017,1/9/2017,1,205,2274,578,1/8/2017
367,153421,0,3,1/10/2017,1/11/2017,1,205,2274,501,1/7/2017
368,153421,0,3,1/13/2017,1/14/2017,1,205,3054,672,1/7/2017
369,153421,0,3,1/12/2017,1/13/2017,1,205,3054,672,1/7/2017
370,153421,0,3,1/11/2017,1/12/2017,1,205,2729,716,1/8/2017
371,77837,0,3,2/14/2017,2/17/2017,1,668,10331,2273,1/21/2017
372,20154,4,2,1/13/2017,1/14/2017,1,668,3184,673,1/13/2017
373,15300,0,3,1/30/2017,1/31/2017,1,716,3119,686,1/30/2017
374,130844,0,3,1/28/2017,1/29/2017,1,716,3704,815,1/27/2017
375,74653,0,2,1/15/2017,1/16/2017,1,716,3444,758,1/15/2017
376,23913,4,2,1/5/2017,1/6/2017,1,716,2859,726,1/5/2017
377,23913,0,3,1/5/2017,1/6/2017,1,716,3119,818,1/5/2017
378,82702,1,3,1/6/2017,1/8/2017,1,716,6887,1748,1/3/2017
379,124801,4,3,1/2/2017,1/3/2017,1,716,3379,858,1/2/2017
380,98338,0,3,1/10/2017,1/11/2017,1,462,2924,767,1/10/2017
381,163768,0,2,1/6/2017,1/8/2017,1,135,5457,1431,1/4/2017
382,20597,0,3,2/2/2017,2/6/2017,1,135,11955,3035,1/12/2017
383,155124,4,4,1/26/2017,1/28/2017,1,135,5587,1183,1/26/2017
384,155124,4,3,1/27/2017,1/28/2017,1,135,3054,776,1/26/2017
385,150731,4,3,2/23/2017,2/26/2017,2,129,26512,6730,1/29/2017
386,128782,3,3,1/14/2017,1/15/2017,1,129,3249,688,1/14/2017
387,50641,3,3,1/8/2017,1/9/2017,1,25,3444,,1/7/2017
388,23913,4,3,1/5/2017,1/6/2017,1,25,3054,776,1/5/2017
389,179988,4,3,2/8/2017,2/9/2017,1,114,5654,1196,1/25/2017
390,155124,4,3,1/26/2017,1/27/2017,1,114,3639,924,1/26/2017
391,130118,4,4,1/15/2017,1/16/2017,1,147,4029,853,1/2/2017
392,151526,3,3,1/14/2017,1/15/2017,1,147,3704,941,1/13/2017
393,21595,4,2,1/27/2017,1/28/2017,1,350,2729,578,1/27/2017
394,21595,4,2,1/27/2017,1/28/2017,1,350,2729,693,1/27/2017
395,7971,4,3,1/24/2017,1/25/2017,1,350,2859,605,1/23/2017
396,28805,4,2,1/22/2017,1/23/2017,1,350,2859,1210,1/21/2017
397,12255,1,3,1/25/2017,1/27/2017,1,366,3201,678,1/20/2017
398,95174,1,2,1/19/2017,1/20/2017,1,366,2092,442,1/18/2017
399,23806,2,4,1/15/2017,1/16/2017,1,366,1495,317,1/15/2017
400,74325,0,4,1/5/2017,1/6/2017,1,366,2062,541,1/5/2017
401,93264,4,2,1/5/2017,1/6/2017,1,366,1300,330,1/5/2017
402,12255,4,2,1/25/2017,1/27/2017,1,375,3767,798,1/20/2017
403,12255,1,3,1/25/2017,1/27/2017,1,375,3767,798,1/20/2017
404,42551,1,2,1/18/2017,1/19/2017,1,375,1884,398,1/17/2017
405,101548,4,3,1/31/2017,2/1/2017,1,960,1560,330,1/31/2017
406,101548,4,3,1/29/2017,1/30/2017,1,960,1560,330,1/29/2017
407,85351,0,2,1/27/2017,1/29/2017,1,960,3684,811,1/26/2017
408,181599,0,2,1/23/2017,1/25/2017,2,960,6360,1399,1/18/2017
409,74325,0,2,1/8/2017,1/9/2017,1,960,1300,341,1/8/2017
410,80621,0,3,1/8/2017,1/9/2017,1,960,3169,832,1/4/2017
411,110402,4,3,1/6/2017,1/7/2017,1,348,1949,495,1/3/2017
412,106764,3,3,1/21/2017,1/22/2017,1,579,2274,481,1/20/2017
413,16292,4,2,1/21/2017,1/22/2017,1,579,2404,508,1/18/2017
414,82702,1,2,1/6/2017,1/8/2017,1,579,4547,1154,1/3/2017
415,194124,4,2,1/6/2017,1/7/2017,1,579,1819,462,1/6/2017
416,86098,4,2,1/1/2017,1/2/2017,1,579,2599,550,1/1/2017
417,30995,4,3,1/27/2017,1/28/2017,1,380,2404,611,1/23/2017
418,161755,3,3,1/2/2017,1/3/2017,1,380,1949,495,1/2/2017
419,29124,2,3,1/2/2017,1/3/2017,1,380,2144,453,1/1/2017
420,144450,1,2,2/10/2017,2/11/2017,1,396,3509,743,1/31/2017
421,43523,0,3,1/15/2017,1/16/2017,1,396,2989,658,1/15/2017
422,163779,4,2,1/12/2017,1/13/2017,1,441,3119,660,1/12/2017
423,126315,0,2,2/7/2017,2/10/2017,2,391,16372,3601,1/30/2017
424,83467,4,2,1/21/2017,1/22/2017,1,62,2274,481,1/21/2017
425,154248,4,3,1/19/2017,1/20/2017,1,62,2144,453,1/19/2017
426,154248,4,3,1/19/2017,1/20/2017,1,62,2144,453,1/18/2017
427,136431,4,3,1/30/2017,1/31/2017,1,62,1949,413,1/30/2017
428,48935,0,3,1/15/2017,1/16/2017,1,62,1949,429,1/14/2017
429,40035,4,2,1/14/2017,1/15/2017,1,62,2014,426,1/14/2017
430,177670,3,2,1/13/2017,1/14/2017,1,62,1754,371,1/13/2017
431,24838,4,2,1/11/2017,1/12/2017,1,62,2209,468,1/11/2017
432,89811,1,2,1/9/2017,1/10/2017,1,62,1689,429,1/9/2017
433,136431,4,2,1/2/2017,1/3/2017,1,62,2794,591,1/2/2017
434,126821,4,2,1/3/2017,1/4/2017,2,62,5327,1352,1/2/2017
435,126821,4,2,1/3/2017,1/4/2017,1,62,2664,677,1/2/2017
436,33021,3,4,1/1/2017,1/2/2017,1,62,2252,476,1/1/2017
437,177670,3,3,1/9/2017,1/10/2017,1,62,1884,479,1/9/2017
438,16277,1,3,3/3/2017,3/10/2017,1,233,27937,5910,1/8/2017
439,122587,4,2,1/31/2017,2/1/2017,1,233,1949,413,1/31/2017
440,166643,0,3,1/30/2017,1/31/2017,1,233,2664,586,1/30/2017
441,7936,4,2,1/14/2017,1/15/2017,1,313,2729,578,1/14/2017
442,111950,4,2,1/13/2017,1/14/2017,1,313,2729,578,1/13/2017
443,50900,0,3,1/12/2017,1/13/2017,1,313,2729,601,1/12/2017
444,14778,4,3,3/3/2017,3/5/2017,1,378,11307,2393,1/30/2017
445,145486,1,4,1/3/2017,1/4/2017,1,378,4939,1045,1/1/2017
446,69450,4,3,1/31/2017,2/1/2017,1,74,2209,468,1/31/2017
447,69450,4,3,1/31/2017,2/1/2017,1,74,1949,413,1/30/2017
448,20408,0,2,1/29/2017,1/30/2017,1,74,2534,558,1/28/2017
449,55143,3,3,1/27/2017,1/28/2017,1,74,3379,715,1/27/2017
450,55143,3,2,1/26/2017,1/27/2017,1,74,2924,618,1/26/2017
451,55143,3,2,1/22/2017,1/26/2017,1,74,11497,2432,1/21/2017
452,198590,4,2,1/22/2017,1/23/2017,1,74,2144,453,1/22/2017
453,57573,0,2,1/22/2017,1/23/2017,1,74,2144,545,1/22/2017
454,69450,4,2,1/21/2017,1/22/2017,1,74,2144,453,1/21/2017
455,69450,4,2,1/20/2017,1/21/2017,1,74,2079,528,1/20/2017
456,55143,3,3,1/18/2017,1/22/2017,1,74,10717,2267,1/18/2017
457,193175,1,2,1/10/2017,1/12/2017,1,74,4547,1154,1/10/2017
458,183557,4,3,1/11/2017,1/12/2017,1,74,2599,660,1/10/2017
459,116791,4,3,1/12/2017,1/13/2017,1,116,1689,358,1/11/2017
460,67664,0,3,1/15/2017,1/16/2017,1,116,1884,415,1/15/2017
461,107073,3,3,1/28/2017,1/29/2017,1,178,2599,550,1/27/2017
462,53934,2,3,1/18/2017,1/19/2017,1,263,2274,481,1/17/2017
463,21052,4,2,1/11/2017,1/12/2017,1,263,2014,426,1/11/2017
464,51987,3,2,1/8/2017,1/9/2017,1,263,2014,512,1/8/2017
465,160722,4,2,1/5/2017,1/6/2017,1,263,1819,462,1/5/2017
466,162890,4,2,2/4/2017,2/5/2017,1,21,2469,523,1/29/2017
467,180948,3,2,1/27/2017,1/28/2017,1,21,1559,330,1/27/2017
468,45625,2,2,1/19/2017,1/20/2017,1,21,1819,385,1/19/2017
469,49431,3,2,1/13/2017,1/14/2017,1,21,2469,523,1/13/2017
470,13139,4,3,1/4/2017,1/5/2017,1,21,2144,545,1/3/2017
471,13139,4,3,1/3/2017,1/4/2017,1,21,2144,545,1/3/2017
472,155186,4,2,2/2/2017,2/3/2017,1,29,1884,398,1/31/2017
473,13951,4,2,1/28/2017,1/29/2017,1,29,2014,426,1/27/2017
474,23457,0,2,1/21/2017,1/22/2017,1,29,2274,501,1/21/2017
475,163241,3,2,1/18/2017,1/19/2017,1,29,2014,426,1/17/2017
476,163241,3,3,1/17/2017,1/18/2017,1,29,2014,426,1/15/2017
477,138882,3,2,1/13/2017,1/15/2017,1,29,3442,728,1/13/2017
478,138882,3,3,1/14/2017,1/15/2017,1,29,2339,495,1/14/2017
479,151220,3,2,1/30/2017,1/31/2017,2,3,3897,989,1/30/2017
480,15900,3,3,1/29/2017,1/30/2017,1,3,2014,426,1/28/2017
481,44371,4,2,1/21/2017,1/22/2017,1,3,2339,495,1/19/2017
482,144642,0,2,1/20/2017,1/21/2017,1,3,2079,458,1/19/2017
483,7121,0,2,1/18/2017,1/19/2017,1,3,2079,458,1/17/2017
484,68127,4,2,1/15/2017,1/16/2017,1,3,2339,495,1/15/2017
485,138579,0,3,1/15/2017,1/21/2017,6,3,91962,20231,1/12/2017
486,123820,3,2,1/11/2017,1/12/2017,1,3,2079,440,1/10/2017
487,5977,3,2,1/9/2017,1/10/2017,1,3,926,235,1/9/2017
488,6033,0,3,1/7/2017,1/8/2017,1,3,2209,580,1/6/2017
489,193175,3,2,1/6/2017,1/7/2017,1,3,2339,594,1/6/2017
490,193175,1,2,1/5/2017,1/6/2017,1,3,2144,545,1/5/2017
491,102430,3,3,1/2/2017,1/3/2017,1,3,2469,523,1/1/2017
492,14601,4,2,2/4/2017,2/5/2017,1,33,1949,413,1/26/2017
493,19536,4,3,2/1/2017,2/2/2017,1,33,1949,413,1/30/2017
494,71170,4,2,1/29/2017,1/31/2017,1,33,2987,758,1/28/2017
495,19536,4,2,1/28/2017,1/29/2017,1,33,2079,440,1/17/2017
496,19536,4,2,1/27/2017,1/28/2017,1,33,2404,508,1/26/2017
497,7731,4,3,1/29/2017,1/30/2017,1,33,1949,413,1/26/2017
498,9133,3,3,1/26/2017,1/27/2017,1,33,2404,508,1/24/2017
499,61311,3,3,1/26/2017,1/27/2017,1,33,2404,508,1/26/2017
500,1864,4,2,1/25/2017,1/26/2017,1,33,1754,371,1/25/2017
501,21418,4,3,1/23/2017,1/24/2017,1,33,1689,358,1/22/2017
502,171636,0,2,1/21/2017,1/22/2017,1,33,2079,528,1/16/2017
503,13131,4,2,1/21/2017,1/22/2017,1,33,2144,453,1/9/2017
504,119112,1,2,1/21/2017,1/22/2017,1,33,1949,413,1/19/2017
505,60515,1,3,1/22/2017,1/23/2017,1,33,2079,440,1/15/2017
506,98373,4,2,1/20/2017,1/21/2017,1,33,1949,413,1/19/2017
507,51987,3,2,1/19/2017,1/20/2017,1,33,2144,453,1/18/2017
508,81637,0,2,1/18/2017,1/19/2017,1,33,1949,429,1/18/2017
509,119112,1,3,1/21/2017,1/22/2017,1,33,2144,453,1/14/2017
510,171636,4,3,1/21/2017,1/22/2017,1,33,2079,440,1/15/2017
511,46697,3,4,1/13/2017,1/14/2017,1,33,2209,468,1/12/2017
512,119112,1,3,1/14/2017,1/15/2017,1,33,2209,468,1/7/2017
513,19536,4,3,1/28/2017,1/29/2017,1,33,2079,440,1/17/2017
514,162890,4,2,1/9/2017,1/10/2017,1,33,1754,446,1/9/2017
515,85376,4,2,1/7/2017,1/8/2017,1,33,2729,693,1/7/2017
516,44356,4,2,1/2/2017,1/3/2017,1,33,2079,440,1/2/2017
517,13139,4,3,1/5/2017,1/6/2017,1,33,2144,545,1/5/2017
518,11332,3,2,1/8/2017,1/14/2017,1,420,11692,2968,1/5/2017
519,189769,4,2,1/1/2017,1/2/2017,1,420,2469,523,1/1/2017
520,181839,3,2,1/27/2017,1/28/2017,1,305,1949,413,1/27/2017
521,21854,4,3,1/28/2017,1/29/2017,1,305,2339,495,1/23/2017
522,127661,4,2,1/14/2017,1/21/2017,1,305,14551,3078,1/14/2017
523,30963,4,2,1/13/2017,1/14/2017,1,305,2209,468,1/12/2017
524,13951,4,2,1/7/2017,1/9/2017,1,305,4547,1154,1/6/2017
525,141491,4,2,1/7/2017,1/8/2017,1,305,2274,578,1/7/2017
526,13951,4,2,1/21/2017,1/22/2017,1,305,2014,426,1/20/2017
527,4595,4,2,2/1/2017,2/2/2017,1,37,2339,495,1/30/2017
528,8861,4,2,1/30/2017,1/31/2017,1,37,2144,453,1/30/2017
529,13091,4,2,1/16/2017,1/17/2017,1,37,1624,343,1/16/2017
530,75070,4,3,1/11/2017,1/12/2017,1,37,1884,398,1/11/2017
531,4595,4,3,1/6/2017,1/7/2017,1,37,2339,594,1/4/2017
532,3770,4,2,1/5/2017,1/6/2017,1,37,2339,594,1/5/2017
533,22963,4,2,1/25/2017,1/26/2017,1,463,2014,426,1/24/2017
534,107073,4,2,1/28/2017,1/29/2017,1,449,2817,596,1/28/2017
535,19130,0,2,1/24/2017,1/26/2017,1,449,3812,838,1/24/2017
536,50869,4,3,1/26/2017,1/27/2017,1,449,2192,464,1/25/2017
537,16287,2,2,1/24/2017,1/25/2017,1,449,2192,464,1/24/2017
538,105510,4,2,1/15/2017,1/16/2017,1,449,2783,589,1/11/2017
539,135460,3,2,1/14/2017,1/15/2017,1,449,2522,534,1/14/2017
540,62101,4,2,1/14/2017,1/15/2017,1,449,2192,464,1/14/2017
541,152685,3,3,1/8/2017,1/9/2017,1,449,2757,700,1/7/2017
542,128702,4,2,1/7/2017,1/8/2017,1,449,2349,596,1/7/2017
543,78628,3,2,1/23/2017,1/24/2017,1,449,2206,466,1/23/2017
544,99794,0,2,1/3/2017,1/4/2017,1,449,2042,536,1/3/2017
545,81709,4,3,1/2/2017,1/3/2017,1,449,2192,464,1/1/2017
546,765,3,2,1/26/2017,1/27/2017,1,13,1949,578,1/25/2017
547,165031,4,2,1/22/2017,1/23/2017,1,13,1819,385,1/22/2017
548,165031,4,3,1/22/2017,1/23/2017,1,13,2209,468,1/18/2017
549,87679,0,2,1/19/2017,1/21/2017,1,13,3117,685,1/18/2017
550,8353,4,3,1/21/2017,1/22/2017,1,13,1949,413,1/18/2017
551,12485,4,2,1/7/2017,1/8/2017,1,13,2209,561,1/7/2017
552,165031,4,2,1/28/2017,1/29/2017,1,13,1949,413,1/27/2017
553,10453,0,2,2/8/2017,2/9/2017,1,207,1754,386,1/29/2017
554,10453,0,2,1/26/2017,1/28/2017,1,207,3637,800,1/26/2017
555,60132,0,2,1/25/2017,1/26/2017,2,207,4157,1055,1/24/2017
556,7970,3,2,1/25/2017,1/26/2017,1,207,1819,385,1/24/2017
557,10453,0,3,1/26/2017,1/28/2017,1,207,3637,800,1/16/2017
558,77525,4,2,1/21/2017,1/22/2017,1,207,1819,385,1/16/2017
559,63947,2,4,1/30/2017,1/31/2017,1,207,1494,316,1/29/2017
560,98373,4,3,1/20/2017,1/21/2017,1,207,1819,385,1/19/2017
561,11404,0,3,1/19/2017,1/20/2017,1,207,1819,400,1/17/2017
562,77525,4,3,1/21/2017,1/22/2017,1,207,1949,413,1/16/2017
563,130031,4,2,1/14/2017,1/15/2017,1,207,1949,413,1/14/2017
564,108169,4,3,1/20/2017,1/21/2017,1,207,1949,413,1/12/2017
565,7970,3,2,1/11/2017,1/12/2017,1,207,1949,413,1/11/2017
566,21052,4,2,1/9/2017,1/10/2017,1,207,2014,512,1/8/2017
567,137115,4,2,1/6/2017,1/7/2017,1,207,1884,479,1/3/2017
568,182041,4,4,1/2/2017,1/3/2017,1,207,1884,398,1/1/2017
569,15037,4,4,1/2/2017,1/3/2017,1,207,1884,398,1/1/2017
570,196020,3,3,1/1/2017,1/2/2017,1,207,2339,495,1/1/2017
571,13959,3,2,1/20/2017,1/24/2017,1,629,8637,1827,1/18/2017
572,14601,4,2,1/21/2017,1/22/2017,1,629,2404,508,1/21/2017
573,14601,4,3,1/21/2017,1/22/2017,1,629,1689,358,1/21/2017
574,75070,0,3,1/10/2017,1/11/2017,1,629,2144,545,1/10/2017
575,197313,0,2,1/6/2017,1/8/2017,1,629,4157,914,1/5/2017
576,32837,3,4,1/26/2017,1/27/2017,1,629,2144,453,1/26/2017
577,83735,3,2,1/5/2017,1/6/2017,1,629,2079,528,1/3/2017
578,136431,4,2,1/3/2017,1/4/2017,1,629,2209,561,1/3/2017
579,22963,4,3,1/30/2017,1/31/2017,1,440,2079,440,1/30/2017
580,134836,4,2,1/25/2017,1/26/2017,1,16,2729,578,1/22/2017
581,165303,4,2,1/24/2017,1/25/2017,1,16,2599,550,1/24/2017
582,134836,4,2,1/12/2017,1/13/2017,1,16,3119,792,1/4/2017
583,11659,4,2,1/1/2017,1/2/2017,2,16,6237,1320,1/1/2017
584,59877,4,2,2/1/2017,2/2/2017,1,955,2209,468,1/30/2017
585,151502,4,3,1/15/2017,1/16/2017,1,955,2339,495,1/15/2017
586,178968,4,2,1/3/2017,1/4/2017,1,955,1819,462,1/3/2017
587,17641,0,2,1/29/2017,1/30/2017,1,955,1884,415,1/27/2017
588,8605,3,3,1/4/2017,1/5/2017,1,955,2144,545,1/3/2017
589,23503,4,2,1/28/2017,1/29/2017,1,515,2859,605,1/28/2017
590,33493,3,4,1/27/2017,1/28/2017,1,515,2599,550,1/27/2017
591,33493,3,2,1/14/2017,1/15/2017,2,523,4157,880,1/14/2017
592,113889,3,2,1/14/2017,1/15/2017,1,523,2079,440,1/14/2017
593,168886,4,3,1/14/2017,1/15/2017,1,523,2404,508,1/12/2017
594,21152,0,2,1/4/2017,1/5/2017,1,243,2014,443,1/3/2017
595,44291,4,3,1/25/2017,1/26/2017,1,399,2144,545,1/25/2017
596,23806,3,3,1/15/2017,1/16/2017,1,399,2209,561,1/14/2017
597,18314,4,3,1/6/2017,1/7/2017,1,399,2534,644,1/5/2017
598,108360,4,2,2/2/2017,2/3/2017,1,848,2534,536,1/31/2017
599,108360,4,3,2/1/2017,2/2/2017,1,848,2534,536,1/31/2017
600,29619,1,2,1/18/2017,1/19/2017,1,848,2534,536,1/17/2017
601,171784,3,2,1/15/2017,1/16/2017,1,848,2664,563,1/15/2017
602,195924,4,3,1/9/2017,1/10/2017,1,848,2599,660,1/9/2017
603,195924,4,3,1/9/2017,1/10/2017,1,848,2599,660,1/9/2017
604,80607,4,2,1/28/2017,1/29/2017,1,131,1819,385,1/20/2017
605,96563,3,2,1/15/2017,1/16/2017,1,131,2274,481,1/15/2017
606,136456,4,2,1/10/2017,1/11/2017,1,131,1559,396,1/10/2017
607,181852,0,2,1/5/2017,1/6/2017,1,131,1624,426,1/5/2017
608,74860,4,2,1/30/2017,1/31/2017,1,653,2274,481,1/28/2017
609,74860,4,3,1/30/2017,1/31/2017,1,653,2729,578,1/27/2017
610,127446,3,2,1/26/2017,1/27/2017,1,653,2599,660,1/26/2017
611,71922,4,2,1/24/2017,1/25/2017,2,653,4027,853,1/22/2017
612,71922,4,3,1/21/2017,1/22/2017,2,653,4547,963,1/21/2017
613,145744,4,2,1/20/2017,1/21/2017,1,653,2274,481,1/20/2017
614,178405,4,2,1/18/2017,1/19/2017,1,653,2274,481,1/14/2017
615,145744,4,3,1/15/2017,1/16/2017,1,653,2339,495,1/15/2017
616,36818,3,2,2/1/2017,2/2/2017,2,653,4417,935,1/31/2017
617,87764,4,2,1/12/2017,1/13/2017,1,653,1754,446,1/12/2017
618,87764,4,3,1/12/2017,1/13/2017,1,653,1754,446,1/12/2017
619,74860,4,2,1/11/2017,1/12/2017,1,653,2339,495,1/10/2017
620,56421,4,2,1/11/2017,1/12/2017,1,653,2339,594,1/10/2017
621,87764,4,3,1/10/2017,1/11/2017,1,653,1884,479,1/10/2017
622,74860,4,3,1/11/2017,1/12/2017,1,653,2469,523,1/9/2017
623,171782,4,2,1/9/2017,1/10/2017,1,653,1754,446,1/8/2017
624,1864,4,2,1/2/2017,1/3/2017,1,653,2534,536,1/2/2017
625,150771,4,3,2/2/2017,2/3/2017,1,346,2274,481,1/25/2017
626,42741,3,2,1/25/2017,1/27/2017,1,346,5132,1086,1/24/2017
627,150771,4,2,1/26/2017,1/27/2017,1,346,2274,481,1/26/2017
628,106973,0,3,1/25/2017,1/26/2017,1,346,2209,486,1/25/2017
629,44291,4,3,1/25/2017,1/26/2017,1,346,1754,446,1/25/2017
630,150771,4,3,1/26/2017,1/27/2017,1,346,2599,550,1/23/2017
631,52787,4,2,1/24/2017,1/25/2017,1,346,1754,446,1/23/2017
632,42741,3,3,1/25/2017,1/26/2017,1,346,2534,536,1/24/2017
633,91083,4,2,1/21/2017,1/22/2017,1,346,2534,536,1/20/2017
634,87764,4,2,1/20/2017,1/21/2017,1,346,1559,330,1/20/2017
635,87764,4,4,1/19/2017,1/20/2017,1,346,1754,371,1/18/2017
636,61921,4,3,1/15/2017,1/16/2017,1,346,2209,468,1/14/2017
637,192035,4,2,1/8/2017,1/9/2017,1,346,2729,693,1/7/2017
638,192035,4,2,1/7/2017,1/8/2017,1,346,2404,611,1/5/2017
639,175626,0,3,1/5/2017,1/6/2017,1,346,2404,630,1/5/2017
640,59866,0,2,1/4/2017,1/5/2017,1,346,1949,512,1/4/2017
641,86311,4,2,1/1/2017,1/2/2017,1,346,3199,677,1/1/2017
642,14499,0,3,1/16/2017,1/18/2017,10,346,59254,12535,1/1/2017
643,32837,3,2,1/16/2017,1/17/2017,1,176,2209,468,1/15/2017
644,4043,3,3,1/25/2017,1/26/2017,1,50,2729,578,1/24/2017
645,25479,3,3,1/23/2017,1/24/2017,1,50,2729,578,1/23/2017
646,122472,4,2,1/21/2017,1/22/2017,1,50,3249,688,1/21/2017
647,20133,0,2,1/21/2017,1/22/2017,1,50,2859,629,1/20/2017
648,7412,3,2,1/20/2017,1/21/2017,1,50,2924,618,1/7/2017
649,20133,3,3,1/21/2017,1/22/2017,1,50,2859,,1/20/2017
650,45644,4,2,1/11/2017,1/13/2017,1,50,5977,1265,1/11/2017
651,65873,4,2,1/8/2017,1/9/2017,1,50,3119,792,1/7/2017
652,35292,4,2,1/7/2017,1/8/2017,1,50,3834,974,1/7/2017
653,162890,4,4,1/7/2017,1/8/2017,1,50,2664,677,1/2/2017
654,3449,3,2,1/5/2017,1/6/2017,1,50,2989,759,1/5/2017
655,149241,3,2,1/5/2017,1/6/2017,1,50,2989,759,1/5/2017
656,3449,3,2,1/4/2017,1/5/2017,1,50,2989,759,1/4/2017
657,45644,4,2,1/2/2017,1/4/2017,1,50,4807,1018,1/2/2017
658,191472,4,3,1/29/2017,1/30/2017,1,241,1689,358,1/28/2017
659,30999,3,2,1/27/2017,1/28/2017,1,241,1949,413,1/25/2017
660,220,4,2,1/25/2017,1/26/2017,1,241,1754,371,1/25/2017
661,220,4,3,1/25/2017,1/26/2017,1,241,1689,358,1/24/2017
662,40671,4,2,1/21/2017,1/22/2017,1,241,1949,413,1/17/2017
663,128702,4,3,1/7/2017,1/8/2017,1,241,1949,495,1/3/2017
664,182860,3,2,1/5/2017,1/6/2017,1,241,2014,512,1/4/2017
665,146622,4,2,1/4/2017,1/5/2017,1,241,2014,512,1/4/2017
666,114316,1,3,2/13/2017,2/14/2017,1,310,2534,536,1/30/2017
667,114316,1,3,2/8/2017,2/9/2017,1,310,2274,481,1/30/2017
668,29627,2,4,1/25/2017,1/26/2017,1,239,2053,435,1/25/2017
669,29627,2,4,1/25/2017,1/26/2017,1,239,2053,435,1/25/2017
670,29627,2,2,1/25/2017,1/26/2017,1,239,2053,435,1/25/2017
671,99316,1,2,1/20/2017,1/23/2017,1,239,7391,1563,1/15/2017
672,85412,3,3,1/22/2017,1/23/2017,1,239,2231,472,1/20/2017
673,6284,4,3,1/20/2017,1/21/2017,1,239,2339,495,1/19/2017
674,120625,3,2,1/15/2017,1/16/2017,1,239,2058,436,1/15/2017
675,187489,4,3,1/6/2017,1/7/2017,1,239,2153,547,1/2/2017
676,75928,3,3,1/28/2017,1/29/2017,1,77,2387,505,1/25/2017
677,97164,4,2,1/26/2017,1/27/2017,1,77,2276,482,1/24/2017
678,9671,4,2,1/25/2017,1/27/2017,1,77,4324,915,1/23/2017
679,75928,3,3,1/21/2017,1/22/2017,1,77,2301,487,1/19/2017
680,113889,3,2,1/18/2017,1/19/2017,1,77,2178,461,1/17/2017
681,21854,4,3,1/16/2017,1/17/2017,2,77,4004,847,1/16/2017
682,33581,4,2,1/11/2017,1/12/2017,1,77,2363,501,1/9/2017
683,75870,4,3,1/8/2017,1/9/2017,1,77,2423,615,1/8/2017
684,69402,3,2,1/7/2017,1/8/2017,1,77,2852,724,1/7/2017
685,59634,4,3,1/7/2017,1/8/2017,1,77,2640,670,1/6/2017
686,99396,4,2,2/1/2017,2/2/2017,1,364,2144,453,1/30/2017
687,101625,4,2,1/23/2017,1/24/2017,1,364,1819,385,1/23/2017
688,4121,3,4,1/22/2017,1/23/2017,1,364,2144,545,1/22/2017
689,110246,3,2,1/22/2017,1/23/2017,1,364,1949,825,1/21/2017
690,4121,3,3,1/22/2017,1/23/2017,1,364,2144,453,1/22/2017
691,101625,1,3,1/21/2017,1/22/2017,1,364,1884,398,1/20/2017
692,14755,4,2,1/16/2017,1/17/2017,1,364,1429,303,1/16/2017
693,51987,3,3,1/16/2017,1/17/2017,1,364,1754,371,1/16/2017
694,78454,4,3,1/13/2017,1/14/2017,1,364,2014,426,1/12/2017
695,52445,4,2,1/11/2017,1/12/2017,1,364,2079,440,1/9/2017
696,13091,4,2,1/22/2017,1/23/2017,1,58,1754,371,1/21/2017
697,20026,4,2,1/22/2017,1/23/2017,1,58,1949,413,1/22/2017
698,33945,0,2,1/20/2017,1/22/2017,1,58,5327,1172,1/20/2017
699,33945,4,3,1/20/2017,1/22/2017,1,58,5457,1155,1/14/2017
700,20026,4,2,1/10/2017,1/11/2017,1,58,3184,809,1/10/2017
701,20026,4,2,1/8/2017,1/9/2017,1,58,2859,726,1/7/2017
702,9338,0,2,1/6/2017,1/7/2017,1,58,3574,937,1/6/2017
703,135460,3,3,1/6/2017,1/8/2017,1,58,7277,1847,1/6/2017
704,106977,3,3,1/4/2017,1/5/2017,1,58,2534,644,1/2/2017
705,193136,1,3,1/28/2017,1/29/2017,1,448,2469,523,1/27/2017
706,28584,0,3,1/13/2017,1/14/2017,1,448,2209,486,1/11/2017
707,146584,3,3,1/5/2017,1/6/2017,1,448,2079,528,1/5/2017
708,8244,3,2,1/27/2017,1/28/2017,1,448,1949,495,1/27/2017
709,18226,4,3,1/26/2017,1/30/2017,1,448,10135,2144,1/26/2017
710,67277,4,2,1/20/2017,1/22/2017,1,448,4872,1031,1/17/2017
711,13378,3,2,2/14/2017,2/15/2017,1,417,1732,366,1/18/2017
